make,model,image_url,license,artist,source_page
Dodge,Ram Cargo,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/1999_Dodge_Ram_Cab_2500_4x4_stakebed.jpg/960px-1999_Dodge_Ram_Cab_2500_4x4_stakebed.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Mr.choppers"" title=""User:Mr.choppers"">Mr.choppers</a>",https://commons.wikimedia.org/wiki/File:1999_Dodge_Ram_Cab_2500_4x4_stakebed.jpg
Dodge,RAM 250,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/86-90_Dodge_Power_Ram_250_regular_cab.jpg/960px-86-90_Dodge_Power_Ram_250_regular_cab.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:86-90_Dodge_Power_Ram_250_regular_cab.jpg
Dodge,Ram 50 Pickup,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Mitsubishi_Mighty_Max_%26_Ram_50.jpg/960px-Mitsubishi_Mighty_Max_%26_Ram_50.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Jettacar&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Jettacar (page does not exist)"">Jettacar</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_Mighty_Max_%26_Ram_50.jpg
Toyota,4Runner,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/Toyota_4Runner_%28N210%29_1X7A0418.jpg/960px-Toyota_4Runner_%28N210%29_1X7A0418.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Toyota_4Runner_(N210)_1X7A0418.jpg
Dodge,RAM 150,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/Dodge_Ram_pickup_truck_-_older_and_newer_-_Flickr_-_dave_7.jpg/960px-Dodge_Ram_pickup_truck_-_older_and_newer_-_Flickr_-_dave_7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/21612624@N00"">dave_7</a> from Canada",https://commons.wikimedia.org/wiki/File:Dodge_Ram_pickup_truck_-_older_and_newer_-_Flickr_-_dave_7.jpg
Dodge,Ramcharger,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/1974_Dodge_Ramcharger_topless_SUV_at_2015_Macungie_show_1of2.jpg/960px-1974_Dodge_Ramcharger_topless_SUV_at_2015_Macungie_show_1of2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:CZmarlin"" title=""User:CZmarlin"">CZmarlin</a> — Christopher Ziemnowicz — a photo credit is required if this image is used anywhere other than Wikipedia.",https://commons.wikimedia.org/wiki/File:1974_Dodge_Ramcharger_topless_SUV_at_2015_Macungie_show_1of2.jpg
Dodge,Ram Wagon,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/2002_Dodge_Ram_2500_Wagon%2C_front_right%2C_09-09-2023.jpg/960px-2002_Dodge_Ram_2500_Wagon%2C_front_right%2C_09-09-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2002_Dodge_Ram_2500_Wagon,_front_right,_09-09-2023.jpg"
Mitsubishi,Raider,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/2006_Mitsubishi_Raider_Extended_Cab_LS%2C_front_left%2C_11-13-2022.jpg/960px-2006_Mitsubishi_Raider_Extended_Cab_LS%2C_front_left%2C_11-13-2022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2006_Mitsubishi_Raider_Extended_Cab_LS,_front_left,_11-13-2022.jpg"
Buick,Rainier,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Buick_Rainier_--_04-05-2011.jpg/960px-Buick_Rainier_--_04-05-2011.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Buick_Rainier_--_04-05-2011.jpg
Nissan,Quest,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/NISSAN_QUEST_RE52_China.jpg/960px-NISSAN_QUEST_RE52_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Dinkun_Chen"" title=""User:Dinkun Chen"">Dinkun Chen</a>",https://commons.wikimedia.org/wiki/File:NISSAN_QUEST_RE52_China.jpg
Chevrolet,Prizm,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/98-02_Chevrolet_Prizm.png/960px-98-02_Chevrolet_Prizm.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:98-02_Chevrolet_Prizm.png
Chrysler,PT Cruiser,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/Chrysler_PT_Cruiser_Wagon.JPG/960px-Chrysler_PT_Cruiser_Wagon.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:Chrysler_PT_Cruiser_Wagon.JPG
Nissan,Pulsar,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/1983_Nissan_Pulsar_N12_EXA_Coupe.jpg/960px-1983_Nissan_Pulsar_N12_EXA_Coupe.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Cars Down Under,https://commons.wikimedia.org/wiki/File:1983_Nissan_Pulsar_N12_EXA_Coupe.jpg
Mazda,Protege,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/%2702_Mazda_Proteg%C3%A9_Sedan_--_Rear.jpg/960px-%2702_Mazda_Proteg%C3%A9_Sedan_--_Rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""en:User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:%2702_Mazda_Proteg%C3%A9_Sedan_--_Rear.jpg
Mazda,Protege5,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/2003_Mazda_Proteg%C3%A95_in_Midnight_Blue_Mica%2C_rear_left%2C_07-06-2026.jpg/960px-2003_Mazda_Proteg%C3%A95_in_Midnight_Blue_Mica%2C_rear_left%2C_07-06-2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Cutlass"" title=""User:Cutlass"">Cutlass</a>","https://commons.wikimedia.org/wiki/File:2003_Mazda_Proteg%C3%A95_in_Midnight_Blue_Mica,_rear_left,_07-06-2026.jpg"
Toyota,Pickup,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Toyota_Tacoma_Huntington_Beach_Lifeguard.jpg/960px-Toyota_Tacoma_Huntington_Beach_Lifeguard.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Guywelch2000"" title=""User:Guywelch2000"">Guywelch2000</a>",https://commons.wikimedia.org/wiki/File:Toyota_Tacoma_Huntington_Beach_Lifeguard.jpg
Toyota,Previa,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/1991_Toyota_Previa_2.4_V16_Red.jpg/960px-1991_Toyota_Previa_2.4_V16_Red.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Pakawut_kenta"" title=""User:Pakawut kenta"">Pakawut kenta</a>",https://commons.wikimedia.org/wiki/File:1991_Toyota_Previa_2.4_V16_Red.jpg
Honda,Passport,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/Opel_Frontera_Gravel_Auto_Zuerich_2025_DSC_2999.jpg/960px-Opel_Frontera_Gravel_Auto_Zuerich_2025_DSC_2999.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Opel_Frontera_Gravel_Auto_Zuerich_2025_DSC_2999.jpg
Oldsmobile,Regency,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/1984_Oldsmobile_Ninety-Eight_Regency_sedan%2C_front_right%2C_07-21-2024.jpg/960px-1984_Oldsmobile_Ninety-Eight_Regency_sedan%2C_front_right%2C_07-21-2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1984_Oldsmobile_Ninety-Eight_Regency_sedan,_front_right,_07-21-2024.jpg"
Honda,Ridgeline,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Honda_Ridgeline_RTL_2020.jpg/960px-Honda_Ridgeline_RTL_2020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37691369@N08"">RL GNZLZ</a> from Chile",https://commons.wikimedia.org/wiki/File:Honda_Ridgeline_RTL_2020.jpg
Toyota,Paseo,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/1992_Toyota_Paseo_%28EL44%29_coupe_%28front%29.jpg/960px-1992_Toyota_Paseo_%28EL44%29_coupe_%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126433814@N04"">Jeremy</a> from Sydney, Australia",https://commons.wikimedia.org/wiki/File:1992_Toyota_Paseo_(EL44)_coupe_(front).jpg
Buick,Riviera,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Buick_Roadmaster_Riviera_Coupe_%281958%29_Classic-Gala_2021_1X7A0248.jpg/960px-Buick_Roadmaster_Riviera_Coupe_%281958%29_Classic-Gala_2021_1X7A0248.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Buick_Roadmaster_Riviera_Coupe_(1958)_Classic-Gala_2021_1X7A0248.jpg
Honda,Odyssey,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Honda_Odyssey_RB3-RB4_China_2012-04-15.jpg/960px-Honda_Odyssey_RB3-RB4_China_2012-04-15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Navigator84"" title=""User:Navigator84"">Navigator84</a>",https://commons.wikimedia.org/wiki/File:Honda_Odyssey_RB3-RB4_China_2012-04-15.jpg
Buick,Roadmaster,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/1953_Buick_Roadmaster_Riviera_sedan.jpg/960px-1953_Buick_Roadmaster_Riviera_sedan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:GTHO"" title=""User:GTHO"">GTHO</a>",https://commons.wikimedia.org/wiki/File:1953_Buick_Roadmaster_Riviera_sedan.jpg
Nissan,NV200,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Nissan_e-NV200_der_Polizeibeh%C3%B6rde_in_Ravensburg_%282025%29.jpg/960px-Nissan_e-NV200_der_Polizeibeh%C3%B6rde_in_Ravensburg_%282025%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:JoachimKohler-HB"" title=""User:JoachimKohler-HB"">JoachimKohler-HB</a>",https://commons.wikimedia.org/wiki/File:Nissan_e-NV200_der_Polizeibeh%C3%B6rde_in_Ravensburg_(2025).jpg
Kia,Rondo,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/2012_Kia_Rondo_%28RP%29_wagon_%282012-10-26%29_01_%28cropped%29.jpg/960px-2012_Kia_Rondo_%28RP%29_wagon_%282012-10-26%29_01_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:OSX"" title=""User:OSX"">OSX</a>",https://commons.wikimedia.org/wiki/File:2012_Kia_Rondo_(RP)_wagon_(2012-10-26)_01_(cropped).jpg
Plymouth,Neon,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/%2795_Plymouth_Neon_Sedan.JPG/960px-%2795_Plymouth_Neon_Sedan.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""en:User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:%2795_Plymouth_Neon_Sedan.JPG
Oldsmobile,Ninety-Eight,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/1956_Oldsmobile_Ninety-Eight_Deluxe_Holiday_Sedan%2C_front_left%2C_06-21-2026.jpg/960px-1956_Oldsmobile_Ninety-Eight_Deluxe_Holiday_Sedan%2C_front_left%2C_06-21-2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1956_Oldsmobile_Ninety-Eight_Deluxe_Holiday_Sedan,_front_left,_06-21-2026.jpg"
Chrysler,New Yorker,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Chrysler_New_Yorker_Town_Sedan_1965_5312615.jpg/960px-Chrysler_New_Yorker_Town_Sedan_1965_5312615.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ermell"" title=""User:Ermell"">Ermell</a>",https://commons.wikimedia.org/wiki/File:Chrysler_New_Yorker_Town_Sedan_1965_5312615.jpg
Mazda,Navajo,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/Mazda-Navajo.jpg/960px-Mazda-Navajo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:IFCAR"" title=""User:IFCAR"">IFCAR</a>",https://commons.wikimedia.org/wiki/File:Mazda-Navajo.jpg
Mitsubishi,Montero Sport,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/2022_Mitsubishi_Montero_Sport_GLS_%28rear%29.jpg/960px-2022_Mitsubishi_Montero_Sport_GLS_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ethan_Llamas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ethan Llamas (page does not exist)"">Ethan Llamas</a>",https://commons.wikimedia.org/wiki/File:2022_Mitsubishi_Montero_Sport_GLS_(rear).jpg
Chevrolet,S-10 Blazer,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/98-05_Chevrolet_S-10_Blazer_2door.jpg/960px-98-05_Chevrolet_S-10_Blazer_2door.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:98-05_Chevrolet_S-10_Blazer_2door.jpg
Mazda,MPV,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/Mazda_MPV_Royal_Wagon_%28Rear%29.jpg/960px-Mazda_MPV_Royal_Wagon_%28Rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:ToyGTone"" class=""mw-redirect"" title=""User:ToyGTone"">Mohammed Hamad</a>",https://commons.wikimedia.org/wiki/File:Mazda_MPV_Royal_Wagon_(Rear).jpg
Mitsubishi,Montero,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B%2C_Mitsubishi_Pajero_%D0%B2%D0%BE_%D0%B4%D0%B2%D0%BE%D1%80%D0%B5_%D0%9A%D0%B0%D0%B7%D1%8B%D0%B1%D0%B5%D0%BA_%D0%B1%D0%B8-%D0%9D%D0%B0%D1%83%D1%80%D1%8B%D0%B7%D0%B1%D0%B0%D0%B9_%D0%B1%D0%B0%D1%82%D1%8B%D1%80%D0%B0.jpg/960px-%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B%2C_Mitsubishi_Pajero_%D0%B2%D0%BE_%D0%B4%D0%B2%D0%BE%D1%80%D0%B5_%D0%9A%D0%B0%D0%B7%D1%8B%D0%B1%D0%B5%D0%BA_%D0%B1%D0%B8-%D0%9D%D0%B0%D1%83%D1%80%D1%8B%D0%B7%D0%B1%D0%B0%D0%B9_%D0%B1%D0%B0%D1%82%D1%8B%D1%80%D0%B0.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q99741741"" class=""extiw"" title=""d:Q99741741""><span title=""Wikimedian"">Nikolai Bulykin</span></a></bdi>","https://commons.wikimedia.org/wiki/File:%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B,_Mitsubishi_Pajero_%D0%B2%D0%BE_%D0%B4%D0%B2%D0%BE%D1%80%D0%B5_%D0%9A%D0%B0%D0%B7%D1%8B%D0%B1%D0%B5%D0%BA_%D0%B1%D0%B8-%D0%9D%D0%B0%D1%83%D1%80%D1%8B%D0%B7%D0%B1%D0%B0%D0%B9_%D0%B1%D0%B0%D1%82%D1%8B%D1%80%D0%B0.jpg"
Pontiac,Montana,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Pontiac_Montana_LWB.jpg/960px-Pontiac_Montana_LWB.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Pontiac_Montana_LWB.jpg
GMC,S-15 Jimmy,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/1995-2005_GMC_Jimmy_S-15_02_Side.jpg/960px-1995-2005_GMC_Jimmy_S-15_02_Side.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Interesting.cars.insta"" title=""User:Interesting.cars.insta"">Interesting.cars.insta</a>",https://commons.wikimedia.org/wiki/File:1995-2005_GMC_Jimmy_S-15_02_Side.jpg
Dodge,Monaco,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/1968_Dodge_Monaco_hardtop_sedan_%2810435172386%29.jpg/960px-1968_Dodge_Monaco_hardtop_sedan_%2810435172386%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/50415738@N04"">sv1ambo</a>",https://commons.wikimedia.org/wiki/File:1968_Dodge_Monaco_hardtop_sedan_(10435172386).jpg
Pontiac,Montana SV6,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/2006_Pontiac_Montana_SV6.jpg/960px-2006_Pontiac_Montana_SV6.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:DestinationFearFan"" title=""User:DestinationFearFan"">DestinationFearFan</a>",https://commons.wikimedia.org/wiki/File:2006_Pontiac_Montana_SV6.jpg
GMC,S-15,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Tuned_GMC_S-15_Sierra_Extended_Cab_%28Orange_Julep%29.jpg/960px-Tuned_GMC_S-15_Sierra_Extended_Cab_%28Orange_Julep%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""en:User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:Tuned_GMC_S-15_Sierra_Extended_Cab_(Orange_Julep).jpg
Mitsubishi,Mirage G4,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/Mitsubishi_Mirage_G4_1.2_GLX_2020.jpg/960px-Mitsubishi_Mirage_G4_1.2_GLX_2020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ethan_Llamas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ethan Llamas (page does not exist)"">Ethan Llamas</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_Mirage_G4_1.2_GLX_2020.jpg
Mitsubishi,Mighty Max Pickup,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Mitsubishi_Mighty_Max_%26_Ram_50.jpg/960px-Mitsubishi_Mighty_Max_%26_Ram_50.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Jettacar&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Jettacar (page does not exist)"">Jettacar</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_Mighty_Max_%26_Ram_50.jpg
Chevrolet,Lumina Minivan,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/1994-1996_Chevrolet_Lumina_APV.jpg/960px-1994-1996_Chevrolet_Lumina_APV.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:1994-1996_Chevrolet_Lumina_APV.jpg
Chevrolet,Lumina,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Chevrolet_Lumina.jpg/960px-Chevrolet_Lumina.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Chevrolet_Lumina.jpg
Chevrolet,Malibu Classic,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Chevrolet_Malibu_%282008-2011%29_1X7A7375.jpg/960px-Chevrolet_Malibu_%282008-2011%29_1X7A7375.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Chevrolet_Malibu_(2008-2011)_1X7A7375.jpg
Chevrolet,Malibu Limited,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/2013_Chevrolet_Malibu_%28US_preproduction%29_-_Flickr_-_skinnylawyer.jpg/960px-2013_Chevrolet_Malibu_%28US_preproduction%29_-_Flickr_-_skinnylawyer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/56619626@N05"">skinnylawyer</a> from Los Angeles, California, USA",https://commons.wikimedia.org/wiki/File:2013_Chevrolet_Malibu_(US_preproduction)_-_Flickr_-_skinnylawyer.jpg
Subaru,Loyale,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Subaru_Loyale_Wagon_-_Rear_%28Orange_Julep_%2710%29.JPG/960px-Subaru_Loyale_Wagon_-_Rear_%28Orange_Julep_%2710%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""en:User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:Subaru_Loyale_Wagon_-_Rear_(Orange_Julep_%2710).JPG
Ford,LTD Crown Victoria,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Ford_LTD_Crown_Victoria_sedan_2.jpg/960px-Ford_LTD_Crown_Victoria_sedan_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:IFCAR"" title=""User:IFCAR"">IFCAR</a>",https://commons.wikimedia.org/wiki/File:Ford_LTD_Crown_Victoria_sedan_2.jpg
Oldsmobile,LSS,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/94_oldsmobile_88_lss.jpg/960px-94_oldsmobile_88_lss.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Weston_wenger&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Weston wenger (page does not exist)"">Weston wenger</a>",https://commons.wikimedia.org/wiki/File:94_oldsmobile_88_lss.jpg
Chrysler,Le Baron,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/1985_Chrysler_LeBaron_Convertible%2C_rear_right%2C_06-04-2023.jpg/960px-1985_Chrysler_LeBaron_Convertible%2C_rear_right%2C_06-04-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1985_Chrysler_LeBaron_Convertible,_rear_right,_06-04-2023.jpg"
